3.159748697335603396e+01,8.976625701420680059e+00
2.103563072835803638e+01,6.552482944033629408e+00
1.593428082271528190e+01,5.495890452484882616e+00
1.274726557599856847e+01,5.118730971604945168e+00
1.074565736132151450e+01,5.052616844527036299e+00
9.508337263851275978e+00,5.120506941799894740e+00
8.747911313621891338e+00,5.232788833524335104e+00
8.274304907060907155e+00,5.349436032667759910e+00
7.971662656622853227e+00,5.455145590691049762e+00
7.772171992238797067e+00,5.545331058403635716e+00
7.636532527299373818e+00,5.619761242464603512e+00
7.541771242544355935e+00,5.679908739161185771e+00
7.474128155870048751e+00,5.727816262617665188e+00
7.425053616223343589e+00,5.765585095999080423e+00
7.389013270966302116e+00,5.795144737698866955e+00
7.362290532527885567e+00,5.818162407438540740e+00
7.342318130050268010e+00,5.836024892529168895e+00
7.327287148648369275e+00,5.849856545267114960e+00
7.315905243449617679e+00,5.860552938610260831e+00
7.307239583105063829e+00,5.868818688296682851e+00
7.300611242247552646e+00,5.875203448184993960e+00
7.295522709597211275e+00,5.880133408443425580e+00
7.291607594642920631e+00,5.883937509885099004e+00
7.288595615656375593e+00,5.886868543335680215e+00
7.286288359616497345e+00,5.889119695529034360e+00
7.284542919915000247e+00,5.890837174225564965e+00
7.283261720031917186e+00,5.892129437050319218e+00
7.282387823431016649e+00,5.893073335699213544e+00
7.281905841701701299e+00,5.893717231962162018e+00
7.281848665897396877e+00,5.894081044340421016e+00
7.282307220294702788e+00,5.894154042293294538e+00
7.283426842120944933e+00,5.893895460888204596e+00
7.285338306527855856e+00,5.893254747163772400e+00
7.287937443894884737e+00,5.892241089801753873e+00
7.290548673339542596e+00,5.891032969666981423e+00
7.291910919643112443e+00,5.889977072776830802e+00
7.290966121613376316e+00,5.889337837283208366e+00
7.287762117266706419e+00,5.889080492250782228e+00
7.283299335400593932e+00,5.888978975616480760e+00
7.278705569849966750e+00,5.888817725187127650e+00
7.274668252191864859e+00,5.888477865829823799e+00
7.271353294307641768e+00,5.887932223633002060e+00
7.268611543235116379e+00,5.887205361833339978e+00
7.266215691620087291e+00,5.886333967468938333e+00
7.263989437744143629e+00,5.885345962596280067e+00
7.261826131912638260e+00,5.884257782263812686e+00
7.259656447389374989e+00,5.883079640526738707e+00
7.257417163159612272e+00,5.881820697057836611e+00
7.255038083589213649e+00,5.880491891630899026e+00
7.252438005098221119e+00,5.879107916751542540e+00
7.249515618784432291e+00,5.877690197799783078e+00
7.246129169005394388e+00,5.876271034221897338e+00
7.242071243790081603e+00,5.874895083873052926e+00
7.237075281618212230e+00,5.873603052692301318e+00
7.230966216419400183e+00,5.872360797031770829e+00
7.224067208603514700e+00,5.870920041102037246e+00
7.217429335180167271e+00,5.868794329033856449e+00
7.212021069533943063e+00,5.865611933657706167e+00
7.207738601397111644e+00,5.861484389109230086e+00
7.203716590379596774e+00,5.856853217066801953e+00
7.199169841841833062e+00,5.852100374818211215e+00
7.193768172871539690e+00,5.847367453359285427e+00
7.187546981726463891e+00,5.842615706953917964e+00
7.180657185424760947e+00,5.837760075340161947e+00
7.173192161803379818e+00,5.832750323927928804e+00
7.165169177156031743e+00,5.827575008108741628e+00
7.156589471867701668e+00,5.822233078243415960e+00
7.147475408867856039e+00,5.816718549905777635e+00
7.137862613216840124e+00,5.811024484335563400e+00
7.127783699980922982e+00,5.805149697373756190e+00
7.117267363432503657e+00,5.799098942032968829e+00
7.106344683702883636e+00,5.792880049147250965e+00
7.095050916609997316e+00,5.786502641524983837e+00
7.083423607608759554e+00,5.779978241237627046e+00
7.071501542785620487e+00,5.773320088677214912e+00
7.059324761914348656e+00,5.766542483425644683e+00
7.046934169588983110e+00,5.759660199596899233e+00
7.034370702920181628e+00,5.752688106302004556e+00
7.021674593456145530e+00,5.745640841493645290e+00
7.008884781338188041e+00,5.738532497632048646e+00
6.996038369161802883e+00,5.731376367096734370e+00
6.983170144625957754e+00,5.724184762556700612e+00
6.970312222968136240e+00,5.716968894563894565e+00
6.957493804661032399e+00,5.709738791799491509e+00
6.944741033221320414e+00,5.702503255284471884e+00
6.932076944160689536e+00,5.695269833140347515e+00
6.919521489950216875e+00,5.688044794109639035e+00
6.907091618963454138e+00,5.680833067232814670e+00
6.894801381848463251e+00,5.673638092119284160e+00
6.882662028098698315e+00,5.666461468108961341e+00
6.870682027386829205e+00,5.659302147015456086e+00
6.858866872494686184e+00,5.652154509592587139e+00
6.847218278266954172e+00,5.645003360450452590e+00
6.835731509092919822e+00,5.637808820407911092e+00
6.824385565600545434e+00,5.630448686054159602e+00
6.813095560063055167e+00,5.622393900708750003e+00
6.801319045207549152e+00,5.609008020219397928e+00
6.784176998661965108e+00,5.559151287868887792e+00
6.772559263564127185e+00,5.547122770439401940e+00
6.755305472473721373e+00,5.540421853997628432e+00
6.736975195442414410e+00,5.526140982949861780e+00
6.723482133903197600e+00,5.517891851031150097e+00
6.709376137991295508e+00,5.508534219549833466e+00
6.695968630038720448e+00,5.497843482357840372e+00
6.690245751901338522e+00,5.479502317542340961e+00
6.697519513169288174e+00,5.457777743927795022e+00
6.653584237202623264e+00,5.444875671649693771e+00
6.630402927579272188e+00,5.431968834510412236e+00
6.610454273721713570e+00,5.417628784381512297e+00
6.583900986050690740e+00,5.403537788288291566e+00
6.562719732986685095e+00,5.390031437382618584e+00
6.541613464261990529e+00,5.376369441360748347e+00
6.520536085472295795e+00,5.362798483773506319e+00
6.500885403320844524e+00,5.349552957284178234e+00
6.481761492027260374e+00,5.336375103082540150e+00
6.463305198463563883e+00,5.323147178583766959e+00
6.446118806485148234e+00,5.308821623932945322e+00
6.438615414651061464e+00,5.284990759090799628e+00
6.422042490989130492e+00,5.266070062902290516e+00
6.385902404772760832e+00,5.249747545851757735e+00
6.364179464281585652e+00,5.232893985792415492e+00
6.338732953444028873e+00,5.215912798382844606e+00
6.313412734961241668e+00,5.199401380287272723e+00
6.290950862440002567e+00,5.183403396851616662e+00
6.268239570994859733e+00,5.167553752886358431e+00
6.246627407638899676e+00,5.152076466171311431e+00
6.226130379550240512e+00,5.136980439661316566e+00
6.206288579696532359e+00,5.122162632598875831e+00
6.187282089280651043e+00,5.107661646504912945e+00
6.169063950320932577e+00,5.093469463467566349e+00
6.151529851437740781e+00,5.079558739968657477e+00
6.134664507488818863e+00,5.065927052415324816e+00
6.118426686750670029e+00,5.052565705319982392e+00
6.102766583339390927e+00,5.039462219207321958e+00
6.087649687549370192e+00,5.026608049621677843e+00
6.073041676468369232e+00,5.013994173843316915e+00
6.058908218283113101e+00,5.001610815866007087e+00
6.045219120311529970e+00,4.989448846704668483e+00
6.031946585251542814e+00,4.977499260616004229e+00
6.019064469008103657e+00,4.965752958187717780e+00
6.006548767612304829e+00,4.954200994830660676e+00
5.994377379970361908e+00,4.942834577050801315e+00
5.982529780482213511e+00,4.931645009874685570e+00
5.970986937311195675e+00,4.920623731315117766e+00
5.959731193727549226e+00,4.909762329953003324e+00
5.948746108287676471e+00,4.899052537006451047e+00
5.938016334401378771e+00,4.888486222602144160e+00
5.927527516177661937e+00,4.878055386270322202e+00
5.917266182971346211e+00,4.867752129644393300e+00
5.907219651764723523e+00,4.857568605701526820e+00
5.897375936792528250e+00,4.847496925304079163e+00
5.887723659894731121e+00,4.837528974880469512e+00
5.878251959063972798e+00,4.827656037893308216e+00
5.868950398518171241e+00,4.817867933265880254e+00
5.859808919280717454e+00,4.808150788130967079e+00
5.850818104594275759e+00,4.798480169635041648e+00
5.841971820423695227e+00,4.788793617400454394e+00
5.833294479053696691e+00,4.778823341980761086e+00
5.825409771968440786e+00,4.766135761445115193e+00
5.826899135854264777e+00,4.746389989621836669e+00
5.805630777528479669e+00,4.733065393054044279e+00
5.788207648696785057e+00,4.719813398614387978e+00
5.774536702384351905e+00,4.705276099886719798e+00
5.759711138794161300e+00,4.686912400150720082e+00
5.738779241333654468e+00,4.667366384338637708e+00
5.719127128937409488e+00,4.648286873587721857e+00
5.699722755349764469e+00,4.628009160904055896e+00
5.683452811929985415e+00,4.585299940408164687e+00
5.676182992358739021e+00,4.515262143969301256e+00
5.645733930927820943e+00,4.501827901601520132e+00
5.617106552197529190e+00,4.482424599970997292e+00
5.598324489850977415e+00,4.464809886727145738e+00
5.577509002440675268e+00,4.451604794837982659e+00
5.558113675731660486e+00,4.437656194136019749e+00
5.536606462428826703e+00,4.425172750420464318e+00
5.507744501089424816e+00,4.415074174707720900e+00
5.489344444522540556e+00,4.393759879704583149e+00
5.485591378682581620e+00,4.335598085165333515e+00
5.499227996092318271e+00,4.260971119964570342e+00
5.433127711374509339e+00,4.257217692634544193e+00
5.377989610342882365e+00,4.245447667226041055e+00
5.341066600759182492e+00,4.222795725672103373e+00
5.296485713774868209e+00,4.207013673411668542e+00
5.253791275879225786e+00,4.190043939448737653e+00
5.214562484503068696e+00,4.171055874347751491e+00
5.175354399467708255e+00,4.152310553069242793e+00
5.136693461216073509e+00,4.133292879814348453e+00
5.098935857300457286e+00,4.113756676192616091e+00
5.061702120106786218e+00,4.093983083144049573e+00
5.024889921131232562e+00,4.074062352291396572e+00
4.988553859925428213e+00,4.053993116569919231e+00
4.952714471709427357e+00,4.033813571614834004e+00
4.917377825417232451e+00,4.013569423031122518e+00
4.882570840973371240e+00,3.993277688481523757e+00
4.848323240174363669e+00,3.972916886820264892e+00
4.814653069574305277e+00,3.952361970410285252e+00
4.781681324665083999e+00,3.930828775512321460e+00
