1.709030881057609363e+01,8.454825021929002205e+00
9.635324016921169132e+00,5.571184643013195270e+00
8.950817430756787374e+00,5.266448609593002317e+00
7.473229682714366717e+00,6.448552094033732196e+00
7.688010623581551073e+00,5.560071537336209957e+00
7.644040097760735897e+00,5.713695367493473398e+00
7.510870168425696214e+00,5.826337568495579156e+00
7.579923004289833344e+00,5.687232003841575789e+00
7.552095446081878549e+00,5.744004773402069830e+00
7.539143381301096625e+00,5.737950928410302964e+00
7.546276019223767229e+00,5.716299997116546017e+00
7.534300465853621454e+00,5.724968443084987868e+00
7.529655510313407518e+00,5.715362526405120214e+00
7.524583389496385166e+00,5.708409808685832587e+00
7.516527866166944349e+00,5.703768467139714637e+00
7.509698399804923596e+00,5.694817119837553676e+00
7.501444480013677030e+00,5.686325291353579559e+00
7.492260090402212747e+00,5.676392987062666151e+00
7.482315496671304800e+00,5.664523399608863308e+00
7.470891111445561172e+00,5.651218177136024146e+00
7.457969291511364673e+00,5.635726802675423031e+00
7.443078467695631417e+00,5.618008966337951549e+00
7.425723303103973549e+00,5.597889757159451918e+00
7.405464826568217696e+00,5.575061772000521998e+00
7.381761440048697942e+00,5.549220815847839106e+00
7.354098756507394974e+00,5.519764415938837487e+00
7.321869834144743905e+00,5.485835247260826719e+00
7.284296440581612408e+00,5.446271904953936982e+00
7.240328594080124525e+00,5.399633696562917251e+00
7.188550172267794913e+00,5.344218162975077568e+00
7.127156525153186095e+00,5.277964092042735089e+00
7.053937288878362466e+00,5.198318950605004929e+00
6.966172902812285628e+00,5.102405058562311524e+00
6.860358772399282934e+00,4.988212861856825775e+00
6.732400691616901689e+00,4.855618601785376853e+00
6.578894240187434406e+00,4.704003572145010637e+00
6.397360593782635441e+00,4.530717400445610998e+00
6.186219161429979962e+00,4.332959899669334369e+00
5.945438309577005143e+00,4.109502946035317628e+00
5.677205010657195849e+00,3.862982097177996010e+00
5.388084761788712207e+00,3.601910055096478214e+00
5.089668886288880145e+00,3.338607219976358120e+00
4.794481244069095816e+00,3.084632877573355358e+00
4.514525149638149770e+00,2.849772795225987920e+00
4.261996339451419757e+00,2.641951576056174034e+00
4.045583149585079141e+00,2.466181765773306722e+00
3.867731186899613149e+00,2.323681415991459609e+00
3.725424689160917069e+00,2.212107340419278145e+00
3.612230981414732423e+00,2.126824293344510508e+00
3.520595860166196189e+00,2.062382455785063851e+00
3.443837824505402434e+00,2.013588647420881284e+00
3.377157319306349326e+00,1.976078300171146829e+00
3.317643379162484862e+00,1.946496448169657612e+00
3.263763094107287266e+00,1.922425756001921116e+00
3.214761461242527041e+00,1.902200269534969124e+00
3.170195077105475434e+00,1.884702966320408679e+00
3.129673149782334018e+00,1.869191741536006202e+00
3.092771247212884766e+00,1.855167731875076553e+00
3.059035595259381513e+00,1.842285714237959393e+00
3.028011937947381327e+00,1.830297445299332804e+00
2.999268765353778399e+00,1.819016200088398261e+00
2.972407984046085527e+00,1.808293778328275314e+00
2.947065695785543671e+00,1.798005073940534437e+00
2.922908029745839631e+00,1.788037543794927409e+00
2.899625554589460030e+00,1.778284009449319747e+00
2.876927652368051369e+00,1.768637789216782830e+00
2.854537116129549190e+00,1.758989421723344382e+00
2.832184952121172827e+00,1.749224407946412096e+00
2.809605326508584522e+00,1.739221555818666554e+00
2.786530617790871744e+00,1.728851630313039456e+00
2.762686565805823502e+00,1.717976085888358151e+00
2.737787497285033123e+00,1.706445714635909994e+00
